campaign,nprocs,replicate,stage,event,count_max,count_min,time_rank0
weak-scaling-2026-BASE24-container2,1,1,error_analysis,BuildTwoSided,3,3,8.292e-06
weak-scaling-2026-BASE24-container2,1,1,error_analysis,DMPlexIntegralFE,2,2,1.15704
weak-scaling-2026-BASE24-container2,1,1,error_analysis,Integral.__init__,2,2,8.744e-05
weak-scaling-2026-BASE24-container2,1,1,error_analysis,Integral.evaluate,2,2,1.2554
weak-scaling-2026-BASE24-container2,1,1,error_analysis,Mesh.update_lvec,2,2,0.0723457
weak-scaling-2026-BASE24-container2,1,1,error_analysis,SFBcastBegin,4,4,0.000625695
weak-scaling-2026-BASE24-container2,1,1,error_analysis,SFBcastEnd,4,4,3.665e-06
weak-scaling-2026-BASE24-container2,1,1,error_analysis,SFPack,8,8,1.063e-06
weak-scaling-2026-BASE24-container2,1,1,error_analysis,SFSetGraph,5,5,0.0048971
weak-scaling-2026-BASE24-container2,1,1,error_analysis,SFSetUp,3,3,0.00360719
weak-scaling-2026-BASE24-container2,1,1,error_analysis,SFUnpack,8,8,8.69e-07
weak-scaling-2026-BASE24-container2,1,1,error_analysis,VecScatterBegin,4,4,0.00126501
weak-scaling-2026-BASE24-container2,1,1,error_analysis,VecScatterEnd,4,4,5.634e-06
weak-scaling-2026-BASE24-container2,1,1,error_analysis,evaluate,1,1,0.220769
weak-scaling-2026-BASE24-container2,1,1,error_analysis,generate_c_source,2,2,0.00198486
weak-scaling-2026-BASE24-container2,1,1,error_analysis,getext,2,2,0.0168212
weak-scaling-2026-BASE24-container2,1,1,first_solve,  GAMG MIS/Agg,2,2,0.772511
weak-scaling-2026-BASE24-container2,1,1,first_solve,  GAMG Prol-col,2,2,0.000149075
weak-scaling-2026-BASE24-container2,1,1,first_solve,  GAMG Prol-lift,2,2,0.00626302
weak-scaling-2026-BASE24-container2,1,1,first_solve,  GAMG PtAP,2,2,0.752003
weak-scaling-2026-BASE24-container2,1,1,first_solve,  GAMG smooth,4,4,0.138826
weak-scaling-2026-BASE24-container2,1,1,first_solve, GAMG Coarsen,4,4,0.786774
weak-scaling-2026-BASE24-container2,1,1,first_solve, PCGAMGCreateG,2,2,0.126757
weak-scaling-2026-BASE24-container2,1,1,first_solve, PCGAMGCreateL,2,2,0.752007
weak-scaling-2026-BASE24-container2,1,1,first_solve, PCGAMGOptProl,2,2,0.196961
weak-scaling-2026-BASE24-container2,1,1,first_solve, PCGAMGProl,2,2,0.00671475
weak-scaling-2026-BASE24-container2,1,1,first_solve,BuildTwoSided,4,4,1.0025e-05
weak-scaling-2026-BASE24-container2,1,1,first_solve,DMCreateMat,1,1,2.01322
weak-scaling-2026-BASE24-container2,1,1,first_solve,DMPlexInterp,4,4,0.000227266
weak-scaling-2026-BASE24-container2,1,1,first_solve,DMPlexJacobianFE,1,1,2.3304
weak-scaling-2026-BASE24-container2,1,1,first_solve,DMPlexPrealloc,1,1,2.00522
weak-scaling-2026-BASE24-container2,1,1,first_solve,DMPlexResidualFE,1,1,1.17442
weak-scaling-2026-BASE24-container2,1,1,first_solve,DMPlexStratify,7,7,0.000107769
weak-scaling-2026-BASE24-container2,1,1,first_solve,DMPlexSymmetrize,7,7,3.808e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,DualSpaceSetUp,1,1,0.000506878
weak-scaling-2026-BASE24-container2,1,1,first_solve,FESetUp,1,1,4.8399e-05
weak-scaling-2026-BASE24-container2,1,1,first_solve,KSPGMRESOrthog,30,30,0.0136207
weak-scaling-2026-BASE24-container2,1,1,first_solve,KSPSetUp,1,1,0.000762513
weak-scaling-2026-BASE24-container2,1,1,first_solve,KSPSolve,1,1,0.164688
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatAXPY,6,6,0.0745098
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatAssemblyBegin,29,29,5.814e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatAssemblyEnd,29,29,0.00561924
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatCoarsen,2,2,0.0108084
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatConvert,2,2,0.0115992
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatCreateGraph,2,2,0.126753
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatGetOrdering,1,1,2.134e-05
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatGetRowIJ,1,1,1.456e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatGetSymTransR,2,2,0.00316998
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatLUFactorNum,1,1,8.481e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatLUFactorSym,1,1,1.505e-05
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatMatMultNum,4,4,0.0515743
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatMatMultSym,4,4,0.0696277
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatMult,24800,24800,0.150724
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatMultAdd,22,22,0.0140387
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatMultTranspose,22,22,0.0165912
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatPtAPNumeric,2,2,0.554925
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatPtAPSymbolic,2,2,0.197053
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatScale,10,10,0.0072388
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatSolve,11,11,3.0334e-05
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatTranspose,3,3,0.0460497
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatTrnMatMultSym,1,1,0.761655
weak-scaling-2026-BASE24-container2,1,1,first_solve,MatZeroEntries,1,1,0.00208786
weak-scaling-2026-BASE24-container2,1,1,first_solve,Mesh.update_lvec,1,1,0.172534
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCApply,11,11,0.118338
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCApplyOnBlocks,11,11,8.9541e-05
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCGAMG Gal l00,1,1,0.743911
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCGAMG Gal l01,1,1,0.00809084
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCGAMG Opt l00,2,2,0.116248
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCGAMG Opt l01,2,2,0.0050031
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCGAMG Squ l00,1,1,0.761657
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCSetUp,1,1,1.87862
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCSetUpOnBlocks,11,11,0.000121772
weak-scaling-2026-BASE24-container2,1,1,first_solve,PCSetUp_GAMG+,1,1,1.87861
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFBcastBegin,4,4,0.000679009
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFBcastEnd,4,4,3.689e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFPack,9,9,1.049e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFReduceBegin,1,1,7.267e-05
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFReduceEnd,1,1,1.409e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFSetGraph,7,7,0.0077714
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFSetUp,4,4,0.00578966
weak-scaling-2026-BASE24-container2,1,1,first_solve,SFUnpack,9,9,9.45e-07
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNESFunctionEval,1,1,2.13761
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNESJacobianEval,1,1,3.30517
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNESSetUp,1,1,2.01328
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNESSolve,1,1,7.487
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNES_Scalar._setup_discretisation,1,1,0.0119634
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNES_Scalar._setup_pointwise_functions,1,1,0.0561613
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNES_Scalar._setup_solver,1,1,0.202981
weak-scaling-2026-BASE24-container2,1,1,first_solve,SNES_Scalar.solve,1,1,10.9954
weak-scaling-2026-BASE24-container2,1,1,first_solve,SolverBaseClass._build,1,1,0.271281
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecAXPBYCZ,44,44,0.00166253
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecAXPY,3,3,0.000129736
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecAYPX,66,66,0.00172533
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecCopy,25,25,0.00101756
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecMAXPY,33,33,0.00462143
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecMDot,30,30,0.00959961
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecNorm,34,34,0.00187918
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecNormalize,33,33,0.00214831
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecPointwiseMult,88,88,0.00359761
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecReciprocal,8,8,0.000341612
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecScale,33,33,0.000317012
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecScatterBegin,4,4,0.00103463
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecScatterEnd,4,4,6.977e-06
weak-scaling-2026-BASE24-container2,1,1,first_solve,VecSet,61,61,0.00150742
weak-scaling-2026-BASE24-container2,1,1,first_solve,generate_c_source,1,1,0.0326416
weak-scaling-2026-BASE24-container2,1,1,first_solve,getext,1,1,0.0436675
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,BuildTwoSided,19,19,4.8214e-05
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,BuildTwoSidedF,2,2,2.1364e-05
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMCreateInterp,2,2,4.05766
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexCoordinatesLoad,1,1,0.00154334
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexCrFromFile,1,1,0.369257
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexCreateGmsh,1,1,0.365504
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexInterp,50,50,0.224269
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexInterpFE,2,2,4.00387
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexLabelsLoad,1,1,0.0407654
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexStratify,81,81,0.016947
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexSymmetrize,81,81,0.0322618
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMPlexTopologyLoad,1,1,0.0507989
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DMView,2,2,0.185909
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,DualSpaceSetUp,12,12,0.0114125
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,FESetUp,12,12,0.00425064
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,ISLoad,16,16,0.00742888
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,ISView,17,17,0.0510836
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,KDTree.find_closest_n_points,63643,63643,0.793813
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,KDTree.query,63643,63643,1.06712
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,MatAssemblyBegin,81,81,0.000873244
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,MatAssemblyEnd,81,81,0.00517289
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,MatMult,2,2,0.0169221
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,MatMultTranspose,2,2,0.0125076
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,MatSetPreallCOO,46,46,9.3961e-05
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,MatSetValuesCOO,46,46,5.0234e-05
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,MatZeroEntries,2,2,0.00909189
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,Mesh.__init__,1,1,6.90573
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFBcastBegin,16,16,0.00252027
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFBcastEnd,16,16,8.608e-06
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFPack,28,28,3.019e-06
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFReduceBegin,12,12,0.00134347
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFReduceEnd,12,12,5.61e-06
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFSetGraph,18,18,0.00646941
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFSetUp,17,17,0.0158681
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,SFUnpack,28,28,2.673e-06
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,VecCopy,2,2,4.4445e-05
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,VecLoad,1,1,0.00110787
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,VecReciprocal,2,2,7.9261e-05
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,VecSet,2,2,0.000218218
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,VecView,1,1,0.0162921
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,_BaseMeshVariable.__init__,2,2,3.30721
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,_from_gmsh,1,1,0.660789
weak-scaling-2026-BASE24-container2,1,1,mesh_setup,_from_plexh5,1,1,0.0977711
weak-scaling-2026-BASE24-container2,1,1,solver_setup,Constitutive_Model.__init__,1,1,7.1972e-05
weak-scaling-2026-BASE24-container2,1,1,solver_setup,SNES_Poisson.__init__,1,1,0.00277083
weak-scaling-2026-BASE24-container2,1,1,solver_setup,SNES_Scalar.__init__,1,1,0.00269336
weak-scaling-2026-BASE24-container2,1,1,solver_setup,SolverBaseClass.add_condition,6,6,0.00224942
weak-scaling-2026-BASE24-container2,1,1,solver_setup,SolverBaseClass.add_dirichlet_bc,6,6,0.00226152
weak-scaling-2026-BASE24-container2,1,1,steady_solves,BuildTwoSided,3,3,7.837e-06
weak-scaling-2026-BASE24-container2,1,1,steady_solves,DMPlexJacobianFE,1,1,2.32788
weak-scaling-2026-BASE24-container2,1,1,steady_solves,DMPlexResidualFE,1,1,1.04694
weak-scaling-2026-BASE24-container2,1,1,steady_solves,KSPGMRESOrthog,30,30,0.0135406
weak-scaling-2026-BASE24-container2,1,1,steady_solves,KSPSetUp,1,1,2.96e-07
weak-scaling-2026-BASE24-container2,1,1,steady_solves,KSPSolve,1,1,0.161713
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatAssemblyBegin,3,3,1.107e-06
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatAssemblyEnd,3,3,1.921e-06
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatLUFactorNum,1,1,1.2601e-05
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatMult,24800,24800,0.149177
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatMultAdd,22,22,0.0142564
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatMultTranspose,22,22,0.0167676
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatPtAPNumeric,2,2,0.558131
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatSolve,11,11,3.1352e-05
weak-scaling-2026-BASE24-container2,1,1,steady_solves,MatZeroEntries,1,1,0.00572902
weak-scaling-2026-BASE24-container2,1,1,steady_solves,Mesh.update_lvec,1,1,0.0721741
weak-scaling-2026-BASE24-container2,1,1,steady_solves,PCApply,11,11,0.11835
weak-scaling-2026-BASE24-container2,1,1,steady_solves,PCApplyOnBlocks,11,11,9.2507e-05
weak-scaling-2026-BASE24-container2,1,1,steady_solves,PCGAMG Gal l00,1,1,0.552965
weak-scaling-2026-BASE24-container2,1,1,steady_solves,PCGAMG Gal l01,1,1,0.00517059
weak-scaling-2026-BASE24-container2,1,1,steady_solves,PCSetUp,1,1,0.608964
weak-scaling-2026-BASE24-container2,1,1,steady_solves,PCSetUpOnBlocks,11,11,6.0471e-05
weak-scaling-2026-BASE24-container2,1,1,steady_solves,PCSetUp_GAMG+,1,1,0.60896
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFBcastBegin,5,5,0.000732913
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFBcastEnd,5,5,4.396e-06
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFPack,10,10,1.282e-06
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFReduceBegin,1,1,0.00012543
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFReduceEnd,1,1,1.159e-06
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFSetGraph,6,6,0.00587726
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFSetUp,3,3,0.0039562
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SFUnpack,10,10,9.58e-07
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SNESFunctionEval,1,1,2.00097
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SNESJacobianEval,1,1,3.30919
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SNESSolve,1,1,6.08097
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SNES_Scalar.solve,1,1,7.1815
weak-scaling-2026-BASE24-container2,1,1,steady_solves,SolverBaseClass._build,1,1,0.00108027
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecAXPBYCZ,44,44,0.00192304
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecAXPY,3,3,0.00013338
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecAYPX,66,66,0.00177588
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecCopy,25,25,0.0010651
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecMAXPY,33,33,0.00461815
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecMDot,30,30,0.00953665
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecNorm,34,34,0.00187999
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecNormalize,33,33,0.00215312
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecPointwiseMult,88,88,0.00365728
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecReciprocal,2,2,9.2172e-05
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecScale,33,33,0.000318405
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecScatterBegin,4,4,0.00126868
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecScatterEnd,4,4,5.227e-06
weak-scaling-2026-BASE24-container2,1,1,steady_solves,VecSet,65,65,0.00333916
weak-scaling-2026-BASE24-container2,1,2,error_analysis,BuildTwoSided,3,3,7.642e-06
weak-scaling-2026-BASE24-container2,1,2,error_analysis,DMPlexIntegralFE,2,2,1.15804
weak-scaling-2026-BASE24-container2,1,2,error_analysis,Integral.__init__,2,2,9.3575e-05
weak-scaling-2026-BASE24-container2,1,2,error_analysis,Integral.evaluate,2,2,1.25217
weak-scaling-2026-BASE24-container2,1,2,error_analysis,Mesh.update_lvec,2,2,0.0719688
weak-scaling-2026-BASE24-container2,1,2,error_analysis,SFBcastBegin,4,4,0.000621408
weak-scaling-2026-BASE24-container2,1,2,error_analysis,SFBcastEnd,4,4,3.082e-06
weak-scaling-2026-BASE24-container2,1,2,error_analysis,SFPack,8,8,1.175e-06
weak-scaling-2026-BASE24-container2,1,2,error_analysis,SFSetGraph,5,5,0.00489195
weak-scaling-2026-BASE24-container2,1,2,error_analysis,SFSetUp,3,3,0.00367998
weak-scaling-2026-BASE24-container2,1,2,error_analysis,SFUnpack,8,8,7.49e-07
weak-scaling-2026-BASE24-container2,1,2,error_analysis,VecScatterBegin,4,4,0.0012688
weak-scaling-2026-BASE24-container2,1,2,error_analysis,VecScatterEnd,4,4,6.005e-06
weak-scaling-2026-BASE24-container2,1,2,error_analysis,evaluate,1,1,0.218312
weak-scaling-2026-BASE24-container2,1,2,error_analysis,generate_c_source,2,2,0.00196252
weak-scaling-2026-BASE24-container2,1,2,error_analysis,getext,2,2,0.0133127
weak-scaling-2026-BASE24-container2,1,2,first_solve,  GAMG MIS/Agg,2,2,0.77099
weak-scaling-2026-BASE24-container2,1,2,first_solve,  GAMG Prol-col,2,2,0.000157274
weak-scaling-2026-BASE24-container2,1,2,first_solve,  GAMG Prol-lift,2,2,0.00623243
weak-scaling-2026-BASE24-container2,1,2,first_solve,  GAMG PtAP,2,2,0.755033
weak-scaling-2026-BASE24-container2,1,2,first_solve,  GAMG smooth,4,4,0.140025
weak-scaling-2026-BASE24-container2,1,2,first_solve, GAMG Coarsen,4,4,0.784338
weak-scaling-2026-BASE24-container2,1,2,first_solve, PCGAMGCreateG,2,2,0.124517
weak-scaling-2026-BASE24-container2,1,2,first_solve, PCGAMGCreateL,2,2,0.755036
weak-scaling-2026-BASE24-container2,1,2,first_solve, PCGAMGOptProl,2,2,0.208744
weak-scaling-2026-BASE24-container2,1,2,first_solve, PCGAMGProl,2,2,0.00669381
weak-scaling-2026-BASE24-container2,1,2,first_solve,BuildTwoSided,4,4,1.1954e-05
weak-scaling-2026-BASE24-container2,1,2,first_solve,DMCreateMat,1,1,2.08987
weak-scaling-2026-BASE24-container2,1,2,first_solve,DMPlexInterp,4,4,0.000213644
weak-scaling-2026-BASE24-container2,1,2,first_solve,DMPlexJacobianFE,1,1,2.33197
weak-scaling-2026-BASE24-container2,1,2,first_solve,DMPlexPrealloc,1,1,2.08191
weak-scaling-2026-BASE24-container2,1,2,first_solve,DMPlexResidualFE,1,1,1.1991
weak-scaling-2026-BASE24-container2,1,2,first_solve,DMPlexStratify,7,7,0.000108266
weak-scaling-2026-BASE24-container2,1,2,first_solve,DMPlexSymmetrize,7,7,4.062e-06
weak-scaling-2026-BASE24-container2,1,2,first_solve,DualSpaceSetUp,1,1,0.000804178
weak-scaling-2026-BASE24-container2,1,2,first_solve,FESetUp,1,1,5.1185e-05
weak-scaling-2026-BASE24-container2,1,2,first_solve,KSPGMRESOrthog,30,30,0.0160264
weak-scaling-2026-BASE24-container2,1,2,first_solve,KSPSetUp,1,1,0.000741078
weak-scaling-2026-BASE24-container2,1,2,first_solve,KSPSolve,1,1,0.160828
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatAXPY,6,6,0.0741493
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatAssemblyBegin,29,29,5.718e-06
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatAssemblyEnd,29,29,0.00559457
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatCoarsen,2,2,0.0108653
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatConvert,2,2,0.0110967
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatCreateGraph,2,2,0.124512
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatGetOrdering,1,1,2.0994e-05
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatGetRowIJ,1,1,1.571e-06
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatGetSymTransR,2,2,0.00388712
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatLUFactorNum,1,1,7.881e-06
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatLUFactorSym,1,1,1.669e-05
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatMatMultNum,4,4,0.0523059
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatMatMultSym,4,4,0.0699978
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatMult,24800,24800,0.149376
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatMultAdd,22,22,0.0139496
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatMultTranspose,22,22,0.0168339
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatPtAPNumeric,2,2,0.558629
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatPtAPSymbolic,2,2,0.196377
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatScale,10,10,0.00724471
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatSolve,11,11,2.79e-05
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatTranspose,3,3,0.0447913
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatTrnMatMultSym,1,1,0.760074
weak-scaling-2026-BASE24-container2,1,2,first_solve,MatZeroEntries,1,1,0.00208031
weak-scaling-2026-BASE24-container2,1,2,first_solve,Mesh.update_lvec,1,1,0.173652
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCApply,11,11,0.118126
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCApplyOnBlocks,11,11,8.9835e-05
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCGAMG Gal l00,1,1,0.746949
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCGAMG Gal l01,1,1,0.00808294
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCGAMG Opt l00,2,2,0.117377
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCGAMG Opt l01,2,2,0.00498028
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCGAMG Squ l00,1,1,0.760076
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCSetUp,1,1,1.889
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCSetUpOnBlocks,11,11,0.000119736
weak-scaling-2026-BASE24-container2,1,2,first_solve,PCSetUp_GAMG+,1,1,1.88899
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFBcastBegin,4,4,0.000840937
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFBcastEnd,4,4,4.205e-06
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFPack,9,9,1.537e-06
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFReduceBegin,1,1,7.7632e-05
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFReduceEnd,1,1,1.007e-06
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFSetGraph,7,7,0.00774599
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFSetUp,4,4,0.00592166
weak-scaling-2026-BASE24-container2,1,2,first_solve,SFUnpack,9,9,9.8e-07
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNESFunctionEval,1,1,2.17458
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNESJacobianEval,1,1,3.3269
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNESSetUp,1,1,2.08997
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNESSolve,1,1,7.55219
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNES_Scalar._setup_discretisation,1,1,0.0121844
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNES_Scalar._setup_pointwise_functions,1,1,0.0640146
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNES_Scalar._setup_solver,1,1,0.210182
weak-scaling-2026-BASE24-container2,1,2,first_solve,SNES_Scalar.solve,1,1,11.1547
weak-scaling-2026-BASE24-container2,1,2,first_solve,SolverBaseClass._build,1,1,0.28656
weak-scaling-2026-BASE24-container2,1,2,first_solve,VecAXPBYCZ,44,44,0.00171014
weak-scaling-2026-BASE24-container2,1,2,first_solve,VecAXPY,3,3,0.000130405
weak-scaling-2026-BASE24-container2,1,2,first_solve,VecAYPX,66,66,0.00176367
weak-scaling-2026-BASE24-container2,1,2,first_solve,VecCopy,25,25,0.000985186
